Using 1 GPU(s)...
Reading pre-processed data=/hdd3/jiayi/kaggle/kaggleAdDisplayChallenge_processed.npz
Sparse fea = 26, Dense fea = 13
Defined train indices...
Randomized indices across days ...
Split data according to indices...
Reading pre-processed data=/hdd3/jiayi/kaggle/kaggleAdDisplayChallenge_processed.npz
Sparse fea = 26, Dense fea = 13
Defined test indices...
Randomized indices across days ...
Split data according to indices...
Loading saved model results/224-112-1_lr0.1/model.pth
Saved at: epoch = 0/1, batch = 306176/306969, ntbatch = 200
Training state: loss = 0.447906, accuracy = 79.185 %
Testing state: loss = 0.453687, accuracy = 78.777 %
time/loss/accuracy (if enabled):
skip_upto_epoch: 0
args.nepochs: 3
k: 0
Finished training it 306969/306969 of epoch 0, 14.82 ms/it, loss 0.449599, accuracy 79.216 %
Testing at - 306969/306969 of epoch 0, loss 0.454787, accuracy 78.717 %, best 78.777 %
Finished training it 1024/306969 of epoch 1, 14.48 ms/it, loss 0.449304, accuracy 79.134 %
Saving model to results/224-112-1_lr0.1/model.pth
Testing at - 1024/306969 of epoch 0, loss 0.453936, accuracy 78.790 %, best 78.790 %
Finished training it 2048/306969 of epoch 1, 15.33 ms/it, loss 0.445957, accuracy 79.258 %
Testing at - 2048/306969 of epoch 0, loss 0.454100, accuracy 78.770 %, best 78.790 %
Finished training it 3072/306969 of epoch 1, 16.15 ms/it, loss 0.448801, accuracy 79.104 %
Saving model to results/224-112-1_lr0.1/model.pth
Testing at - 3072/306969 of epoch 0, loss 0.453582, accuracy 78.792 %, best 78.792 %
Finished training it 4096/306969 of epoch 1, 15.47 ms/it, loss 0.445812, accuracy 79.336 %
Testing at - 4096/306969 of epoch 0, loss 0.455007, accuracy 78.684 %, best 78.792 %
Finished training it 5120/306969 of epoch 1, 17.01 ms/it, loss 0.449210, accuracy 79.163 %
Testing at - 5120/306969 of epoch 0, loss 0.454619, accuracy 78.743 %, best 78.792 %
Finished training it 6144/306969 of epoch 1, 15.74 ms/it, loss 0.448486, accuracy 79.247 %
Testing at - 6144/306969 of epoch 0, loss 0.454042, accuracy 78.774 %, best 78.792 %
Finished training it 7168/306969 of epoch 1, 17.61 ms/it, loss 0.446248, accuracy 79.346 %
Testing at - 7168/306969 of epoch 0, loss 0.455315, accuracy 78.674 %, best 78.792 %
Finished training it 8192/306969 of epoch 1, 15.22 ms/it, loss 0.447270, accuracy 79.235 %
Testing at - 8192/306969 of epoch 0, loss 0.453868, accuracy 78.773 %, best 78.792 %
Finished training it 9216/306969 of epoch 1, 14.87 ms/it, loss 0.446668, accuracy 79.243 %
Saving model to results/224-112-1_lr0.1/model.pth
Testing at - 9216/306969 of epoch 0, loss 0.453512, accuracy 78.797 %, best 78.797 %
Finished training it 10240/306969 of epoch 1, 18.44 ms/it, loss 0.447104, accuracy 79.166 %
Testing at - 10240/306969 of epoch 0, loss 0.454759, accuracy 78.741 %, best 78.797 %
Finished training it 11264/306969 of epoch 1, 17.02 ms/it, loss 0.445772, accuracy 79.299 %
Testing at - 11264/306969 of epoch 0, loss 0.453914, accuracy 78.769 %, best 78.797 %
Finished training it 12288/306969 of epoch 1, 17.64 ms/it, loss 0.442363, accuracy 79.550 %
Testing at - 12288/306969 of epoch 0, loss 0.454630, accuracy 78.726 %, best 78.797 %
Finished training it 13312/306969 of epoch 1, 19.12 ms/it, loss 0.448831, accuracy 79.169 %
Testing at - 13312/306969 of epoch 0, loss 0.454514, accuracy 78.762 %, best 78.797 %
Finished training it 14336/306969 of epoch 1, 17.32 ms/it, loss 0.446104, accuracy 79.324 %
Testing at - 14336/306969 of epoch 0, loss 0.454718, accuracy 78.725 %, best 78.797 %
Finished training it 15360/306969 of epoch 1, 14.64 ms/it, loss 0.445669, accuracy 79.244 %
Testing at - 15360/306969 of epoch 0, loss 0.454284, accuracy 78.762 %, best 78.797 %
Finished training it 16384/306969 of epoch 1, 18.51 ms/it, loss 0.445533, accuracy 79.287 %
Testing at - 16384/306969 of epoch 0, loss 0.453480, accuracy 78.781 %, best 78.797 %
Finished training it 17408/306969 of epoch 1, 15.07 ms/it, loss 0.444482, accuracy 79.292 %
Testing at - 17408/306969 of epoch 0, loss 0.454519, accuracy 78.715 %, best 78.797 %
Finished training it 18432/306969 of epoch 1, 17.02 ms/it, loss 0.446455, accuracy 79.385 %
Testing at - 18432/306969 of epoch 0, loss 0.453644, accuracy 78.785 %, best 78.797 %
Finished training it 19456/306969 of epoch 1, 15.97 ms/it, loss 0.445431, accuracy 79.331 %
Testing at - 19456/306969 of epoch 0, loss 0.456335, accuracy 78.654 %, best 78.797 %
Finished training it 20480/306969 of epoch 1, 15.76 ms/it, loss 0.446643, accuracy 79.151 %
Testing at - 20480/306969 of epoch 0, loss 0.454791, accuracy 78.768 %, best 78.797 %
Finished training it 21504/306969 of epoch 1, 16.21 ms/it, loss 0.447124, accuracy 79.143 %
Testing at - 21504/306969 of epoch 0, loss 0.454703, accuracy 78.769 %, best 78.797 %
Finished training it 22528/306969 of epoch 1, 15.05 ms/it, loss 0.445722, accuracy 79.195 %
Saving model to results/224-112-1_lr0.1/model.pth
Testing at - 22528/306969 of epoch 0, loss 0.453501, accuracy 78.804 %, best 78.804 %
Finished training it 23552/306969 of epoch 1, 15.44 ms/it, loss 0.448719, accuracy 79.198 %
Saving model to results/224-112-1_lr0.1/model.pth
Testing at - 23552/306969 of epoch 0, loss 0.453696, accuracy 78.813 %, best 78.813 %
Finished training it 24576/306969 of epoch 1, 14.15 ms/it, loss 0.444692, accuracy 79.408 %
Testing at - 24576/306969 of epoch 0, loss 0.454739, accuracy 78.709 %, best 78.813 %
Finished training it 25600/306969 of epoch 1, 14.94 ms/it, loss 0.443415, accuracy 79.409 %
Testing at - 25600/306969 of epoch 0, loss 0.453676, accuracy 78.763 %, best 78.813 %
Finished training it 26624/306969 of epoch 1, 15.44 ms/it, loss 0.445018, accuracy 79.405 %
Testing at - 26624/306969 of epoch 0, loss 0.453853, accuracy 78.780 %, best 78.813 %
