Using 1 GPU(s)...
Reading pre-processed data=/hdd3/jiayi/kaggle/kaggleAdDisplayChallenge_processed.npz
Sparse fea = 26, Dense fea = 13
Defined train indices...
Randomized indices across days ...
Split data according to indices...
Reading pre-processed data=/hdd3/jiayi/kaggle/kaggleAdDisplayChallenge_processed.npz
Sparse fea = 26, Dense fea = 13
Defined test indices...
Randomized indices across days ...
Split data according to indices...
Loading saved model results/300-150-1_lr0.1/model.pth
Saved at: epoch = 0/1, batch = 286720/306969, ntbatch = 200
Training state: loss = 0.450606, accuracy = 79.001 %
Testing state: loss = 0.453945, accuracy = 78.797 %
time/loss/accuracy (if enabled):
skip_upto_epoch: 0
args.nepochs: 3
k: 0
Finished training it 287744/306969 of epoch 0, 15.08 ms/it, loss 0.446263, accuracy 79.247 %
Testing at - 287744/306969 of epoch 0, loss 0.454889, accuracy 78.769 %, best 78.797 %
Finished training it 288768/306969 of epoch 0, 14.28 ms/it, loss 0.447895, accuracy 79.234 %
Testing at - 288768/306969 of epoch 0, loss 0.457134, accuracy 78.565 %, best 78.797 %
Finished training it 289792/306969 of epoch 0, 14.87 ms/it, loss 0.446906, accuracy 79.250 %
Testing at - 289792/306969 of epoch 0, loss 0.454401, accuracy 78.731 %, best 78.797 %
Finished training it 290816/306969 of epoch 0, 16.62 ms/it, loss 0.450101, accuracy 79.070 %
Testing at - 290816/306969 of epoch 0, loss 0.454769, accuracy 78.752 %, best 78.797 %
Finished training it 291840/306969 of epoch 0, 14.59 ms/it, loss 0.446566, accuracy 79.316 %
Testing at - 291840/306969 of epoch 0, loss 0.456009, accuracy 78.690 %, best 78.797 %
Finished training it 292864/306969 of epoch 0, 15.08 ms/it, loss 0.448796, accuracy 79.057 %
Testing at - 292864/306969 of epoch 0, loss 0.454198, accuracy 78.737 %, best 78.797 %
Finished training it 293888/306969 of epoch 0, 14.94 ms/it, loss 0.449408, accuracy 79.075 %
Testing at - 293888/306969 of epoch 0, loss 0.455064, accuracy 78.704 %, best 78.797 %
Finished training it 294912/306969 of epoch 0, 15.58 ms/it, loss 0.448002, accuracy 79.050 %
Testing at - 294912/306969 of epoch 0, loss 0.454215, accuracy 78.773 %, best 78.797 %
Finished training it 295936/306969 of epoch 0, 14.78 ms/it, loss 0.448298, accuracy 79.190 %
Testing at - 295936/306969 of epoch 0, loss 0.454380, accuracy 78.744 %, best 78.797 %
Finished training it 296960/306969 of epoch 0, 14.60 ms/it, loss 0.448917, accuracy 79.103 %
Testing at - 296960/306969 of epoch 0, loss 0.454662, accuracy 78.744 %, best 78.797 %
Finished training it 297984/306969 of epoch 0, 14.81 ms/it, loss 0.451683, accuracy 78.870 %
Testing at - 297984/306969 of epoch 0, loss 0.454026, accuracy 78.765 %, best 78.797 %
Finished training it 299008/306969 of epoch 0, 14.89 ms/it, loss 0.450867, accuracy 79.016 %
Testing at - 299008/306969 of epoch 0, loss 0.454152, accuracy 78.784 %, best 78.797 %
Finished training it 300032/306969 of epoch 0, 14.94 ms/it, loss 0.448222, accuracy 79.249 %
Testing at - 300032/306969 of epoch 0, loss 0.453979, accuracy 78.758 %, best 78.797 %
Finished training it 301056/306969 of epoch 0, 15.01 ms/it, loss 0.447482, accuracy 79.219 %
Testing at - 301056/306969 of epoch 0, loss 0.454161, accuracy 78.761 %, best 78.797 %
Finished training it 302080/306969 of epoch 0, 14.92 ms/it, loss 0.447632, accuracy 79.163 %
Testing at - 302080/306969 of epoch 0, loss 0.453907, accuracy 78.754 %, best 78.797 %
Finished training it 303104/306969 of epoch 0, 15.23 ms/it, loss 0.448751, accuracy 79.118 %
Testing at - 303104/306969 of epoch 0, loss 0.457835, accuracy 78.614 %, best 78.797 %
Finished training it 304128/306969 of epoch 0, 15.59 ms/it, loss 0.449329, accuracy 79.031 %
Testing at - 304128/306969 of epoch 0, loss 0.453906, accuracy 78.764 %, best 78.797 %
Finished training it 305152/306969 of epoch 0, 16.34 ms/it, loss 0.446227, accuracy 79.204 %
Testing at - 305152/306969 of epoch 0, loss 0.454344, accuracy 78.732 %, best 78.797 %
Finished training it 306176/306969 of epoch 0, 16.54 ms/it, loss 0.447714, accuracy 79.265 %
Testing at - 306176/306969 of epoch 0, loss 0.453348, accuracy 78.792 %, best 78.797 %
Finished training it 306969/306969 of epoch 0, 16.83 ms/it, loss 0.449663, accuracy 79.184 %
Testing at - 306969/306969 of epoch 0, loss 0.454296, accuracy 78.735 %, best 78.797 %
Finished training it 1024/306969 of epoch 1, 15.86 ms/it, loss 0.449098, accuracy 79.141 %
